State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
Tennessee,Dyer,2017,293,278,15,0,0,0,0,71,44,29,0,0,0,0,293,0
Tennessee,Hamilton,2017,338,239,97,2,0,0,0,108,63,44,0,0,163,0,175,0
Tennessee,Jefferson,2017,191,148,42,1,0,0,0,101,61,43,0,0,191,0,0,0
Tennessee,Knox,2017,361,300,61,0,0,0,0,100,58,40,0,0,220,0,74,67
Tennessee,Lawrence,2017,234,222,12,0,0,0,0,81,44,25,0,0,0,0,234,0
Tennessee,Loudon,2017,316,282,34,0,0,0,0,87,51,37,0,0,202,0,114,0
Tennessee,Madison,2017,277,261,16,0,0,0,0,65,46,27,0,0,0,0,277,0
Tennessee,Maury,2017,276,253,23,0,0,0,0,69,48,30,0,0,0,0,276,0
Tennessee,McMinn,2017,221,189,32,0,0,0,0,66,53,33,0,0,0,0,221,0
Tennessee,Montgomery,2017,341,301,40,0,0,0,0,68,52,30,0,0,0,0,341,0
Tennessee,Putnam,2017,296,266,30,0,0,0,0,70,51,31,0,0,0,0,296,0
Tennessee,Roane,2017,303,272,31,0,0,0,0,70,51,30,0,0,0,0,303,0
Tennessee,Sevier,2017,364,301,63,0,0,0,0,90,61,44,0,0,364,0,0,0
Tennessee,Shelby,2017,365,284,77,3,1,0,0,161,61,42,0,9,239,0,117,0
Tennessee,Sullivan,2017,365,209,138,17,1,0,0,200,84,48,0,0,144,168,53,0
Tennessee,Sumner,2017,324,265,59,0,0,0,0,100,58,41,0,0,196,0,128,0
Tennessee,Williamson,2017,215,197,18,0,0,0,0,80,50,40,0,0,215,0,0,0
Tennessee,Wilson,2017,236,218,18,0,0,0,0,84,49,39,0,0,236,0,0,0
Texas,Bell,2017,365,303,57,5,0,0,0,133,64,40,0,0,365,0,0,0
Texas,Bexar,2017,362,262,94,4,2,0,0,188,67,43,0,6,210,2,144,0
Texas,Bowie,2017,360,297,63,0,0,0,0,72,53,37,0,0,0,0,360,0
Texas,Brazoria,2017,357,306,44,6,1,0,0,154,64,37,0,6,351,0,0,0
Texas,Brewster,2017,362,313,49,0,0,0,0,100,54,41,0,0,326,0,36,0
Texas,Cameron,2017,365,306,59,0,0,0,0,87,57,38,0,0,217,0,148,0
Texas,Collin,2017,363,313,43,7,0,0,0,122,64,39,0,0,363,0,0,0
Texas,Culberson,2017,116,113,1,2,0,0,0,114,33,17,0,0,0,0,116,0
Texas,Dallas,2017,365,239,119,7,0,0,0,140,67,44,0,25,173,0,167,0
Texas,Denton,2017,365,288,68,9,0,0,0,133,67,43,0,2,277,0,86,0
Texas,Ector,2017,350,337,13,0,0,0,0,94,42,26,0,0,0,0,350,0
Texas,El Paso,2017,365,170,172,21,2,0,0,159,90,51,0,27,207,0,129,2
Texas,Ellis,2017,365,277,85,3,0,0,0,122,61,43,0,5,205,0,155,0
Texas,Fayette,2017,353,328,25,0,0,0,0,82,43,25,0,0,0,0,353,0
Texas,Freestone,2017,62,61,0,1,0,0,0,101,6,1,0,0,0,62,0,0
Texas,Galveston,2017,356,287,63,6,0,0,0,143,64,38,0,1,275,1,77,2
Texas,Gregg,2017,364,336,27,1,0,0,0,102,48,36,0,6,348,10,0,0
Texas,Harris,2017,365,207,138,18,2,0,0,177,78,48,0,27,155,0,181,2
Texas,Harrison,2017,363,299,64,0,0,0,0,100,55,39,0,0,195,8,160,0
Texas,Hidalgo,2017,365,281,84,0,0,0,0,95,61,38,0,0,143,0,222,0
Texas,Hood,2017,337,306,28,3,0,0,0,136,50,36,0,0,337,0,0,0
Texas,Howard,2017,340,267,64,9,0,0,0,119,67,14,0,0,0,340,0,0
Texas,Hunt,2017,365,343,22,0,0,0,0,100,47,35,0,4,361,0,0,0
Texas,Hutchinson,2017,348,220,47,58,23,0,0,193,139,20,0,0,0,348,0,0
Texas,Jefferson,2017,365,248,109,8,0,0,0,133,72,43,0,0,183,37,145,0
Texas,Johnson,2017,362,293,61,8,0,0,0,147,71,41,0,0,362,0,0,0
Texas,Kaufman,2017,365,313,51,1,0,0,0,112,54,39,0,0,239,0,126,0
Texas,Kleberg,2017,344,290,54,0,0,0,0,98,56,33,0,0,0,0,344,0
Texas,Lubbock,2017,340,327,13,0,0,0,0,92,42,25,0,0,0,0,340,0
Texas,Maverick,2017,354,314,40,0,0,0,0,79,51,29,0,0,0,0,354,0
Texas,McLennan,2017,192,171,20,1,0,0,0,112,51,38,0,2,173,0,17,0
Texas,Milam,2017,358,354,4,0,0,0,0,65,17,0,0,0,0,358,0,0
Texas,Montgomery,2017,363,279,77,7,0,0,0,140,64,41,0,1,235,0,127,0
Texas,Navarro,2017,365,260,99,5,1,0,0,160,70,42,0,0,202,53,110,0
Texas,Nueces,2017,357,279,78,0,0,0,0,97,58,39,0,0,190,0,167,0
Texas,Orange,2017,355,279,71,5,0,0,0,108,61,40,0,0,143,33,179,0
Texas,Parker,2017,360,327,32,1,0,0,0,112,50,37,0,0,360,0,0,0
Texas,Polk,2017,342,333,9,0,0,0,0,100,44,31,0,0,342,0,0,0
Texas,Potter,2017,365,309,43,13,0,0,0,130,65,24,0,0,0,111,254,0
Texas,Randall,2017,360,281,78,1,0,0,0,105,61,43,0,0,360,0,0,0
Texas,Robertson,2017,365,365,0,0,0,0,0,23,7,0,0,0,0,365,0,0
Texas,Rockwall,2017,309,285,23,1,0,0,0,105,48,35,0,0,309,0,0,0
Texas,Rusk,2017,30,29,1,0,0,0,0,62,33,3,0,0,0,30,0,0
Texas,Smith,2017,364,336,28,0,0,0,0,90,49,37,0,8,356,0,0,0
Texas,Tarrant,2017,365,252,100,13,0,0,0,143,76,44,0,19,228,0,118,0
Texas,Titus,2017,365,363,1,1,0,0,0,117,14,1,0,0,0,365,0,0
Texas,Travis,2017,365,262,99,4,0,0,0,130,64,43,0,18,186,0,161,0
Texas,Victoria,2017,356,332,24,0,0,0,0,93,47,33,0,0,356,0,0,0
Texas,Webb,2017,177,135,42,0,0,0,0,87,63,41,1,0,65,0,110,1
Utah,Box Elder,2017,365,231,123,10,1,0,0,153,80,45,0,0,289,0,76,0
Utah,Cache,2017,365,254,94,13,4,0,0,167,72,45,0,0,247,0,114,4
Utah,Carbon,2017,364,262,102,0,0,0,0,90,67,45,0,28,336,0,0,0
Utah,Davis,2017,365,195,142,28,0,0,0,140,97,48,0,18,271,0,76,0
Utah,Duchesne,2017,365,278,78,6,3,0,0,156,64,45,0,1,340,0,24,0
Utah,Garfield,2017,240,176,62,2,0,0,0,105,71,44,0,0,181,0,59,0
Utah,Salt Lake,2017,365,149,172,43,1,0,0,155,104,58,0,12,262,0,87,4
Utah,San Juan,2017,351,263,88,0,0,0,0,100,61,44,0,0,344,0,7,0
Utah,Tooele,2017,365,237,111,17,0,0,0,147,80,45,0,0,288,0,77,0
Utah,Uintah,2017,365,208,146,3,6,2,0,206,74,49,0,0,353,0,12,0
Utah,Utah,2017,365,183,168,11,3,0,0,161,84,50,0,30,254,0,76,5
Utah,Washington,2017,365,261,103,1,0,0,0,101,71,44,0,0,356,0,9,0
Utah,Wayne,2017,112,110,2,0,0,0,0,71,19,8,0,0,0,0,112,0
Utah,Weber,2017,365,194,148,21,2,0,0,162,90,49,0,57,232,0,72,4
Vermont,Bennington,2017,364,338,25,1,0,0,0,101,48,35,0,0,290,0,74,0
Vermont,Chittenden,2017,365,342,23,0,0,0,0,74,47,35,0,6,291,0,67,1
Vermont,Rutland,2017,365,311,54,0,0,0,0,87,55,36,2,3,232,0,128,0
Vermont,Windham,2017,118,118,0,0,0,0,0,45,25,11,0,0,0,0,118,0
Virgin Islands,St Croix,2017,26,22,4,0,0,0,0,66,55,19,0,0,0,0,26,0
Virgin Islands,St John,2017,67,58,9,0,0,0,0,80,53,20,0,0,0,0,67,0
Virginia,Albemarle,2017,347,317,30,0,0,0,0,80,50,37,0,0,215,0,132,0
Virginia,Alexandria City,2017,105,105,0,0,0,0,0,19,13,7,0,0,0,0,0,105
Virginia,Arlington,2017,364,312,49,3,0,0,0,115,54,37,0,92,227,0,45,0
Virginia,Botetourt,2017,361,353,7,1,0,0,0,116,21,1,0,0,0,361,0,0
Virginia,Bristol City,2017,113,101,12,0,0,0,0,60,51,28,0,0,0,0,113,0
Virginia,Caroline,2017,245,228,17,0,0,0,0,87,49,39,0,0,245,0,0,0
Virginia,Carroll,2017,60,60,0,0,0,0,0,19,16,8,0,0,0,0,0,60
Virginia,Charles,2017,364,345,19,0,0,0,0,80,47,33,0,86,218,3,57,0
Virginia,Chesterfield,2017,278,257,21,0,0,0,0,77,49,38,0,0,222,0,56,0
Virginia,Covington City,2017,355,354,1,0,0,0,0,92,20,7,0,0,0,355,0,0
Virginia,Fairfax,2017,365,286,78,1,0,0,0,105,56,42,0,42,161,0,162,0
Virginia,Fauquier,2017,245,238,7,0,0,0,0,71,46,36,0,0,245,0,0,0
Virginia,Frederick,2017,344,303,41,0,0,0,0,80,52,38,0,0,186,0,158,0
Virginia,Fredericksburg City,2017,11,11,0,0,0,0,0,15,12,7,0,0,0,0,0,11
Virginia,Giles,2017,365,216,76,46,27,0,0,200,137,44,0,0,200,165,0,0
Virginia,Hampton City,2017,365,325,40,0,0,0,0,97,51,38,0,17,233,0,115,0
Virginia,Hanover,2017,238,215,23,0,0,0,0,87,50,39,0,0,238,0,0,0
Virginia,Henrico,2017,365,309,55,0,1,0,0,154,54,39,0,7,249,0,109,0
Virginia,Hopewell City,2017,61,61,0,0,0,0,0,19,16,10,0,0,0,0,0,61
Virginia,Loudoun,2017,365,318,47,0,0,0,0,100,54,37,0,89,228,0,48,0
Virginia,Lynchburg City,2017,114,110,4,0,0,0,0,60,44,26,0,0,0,0,114,0
Virginia,Madison,2017,362,331,31,0,0,0,0,84,50,40,0,0,346,0,16,0
Virginia,Norfolk City,2017,362,356,6,0,0,0,0,61,37,18,13,244,0,1,104,0
Virginia,Prince Edward,2017,355,347,8,0,0,0,0,87,46,36,0,0,355,0,0,0
Virginia,Prince William,2017,364,333,31,0,0,0,0,97,49,34,0,126,238,0,0,0
Virginia,Richmond City,2017,365,330,35,0,0,0,0,83,50,29,8,143,0,0,214,0
Virginia,Roanoke,2017,365,327,38,0,0,0,0,80,51,38,0,12,202,0,151,0
Virginia,Rockbridge,2017,285,275,10,0,0,0,0,80,47,37,0,0,236,0,49,0
Virginia,Rockingham,2017,365,339,26,0,0,0,0,87,49,36,0,92,229,0,44,0
Virginia,Salem City,2017,112,106,6,0,0,0,0,64,46,28,0,0,0,0,112,0
Virginia,Stafford,2017,233,225,8,0,0,0,0,77,49,38,0,0,221,0,0,12
Virginia,Suffolk City,2017,245,228,17,0,0,0,0,87,50,40,0,0,245,0,0,0
Virginia,Virginia Beach City,2017,233,222,11,0,0,0,0,65,44,25,0,0,0,0,233,0
Virginia,Winchester City,2017,59,59,0,0,0,0,0,19,17,11,0,0,0,0,0,59
Virginia,Wythe,2017,245,231,14,0,0,0,0,77,48,40,0,0,245,0,0,0
Washington,Adams,2017,357,329,17,5,6,0,0,190,40,13,0,0,0,0,357,0
Washington,Asotin,2017,347,271,57,11,5,3,0,249,70,30,0,0,0,0,347,0
Washington,Benton,2017,365,273,78,9,5,0,0,189,71,35,0,0,96,0,240,29
Washington,Chelan,2017,365,282,62,9,9,3,0,269,69,28,0,0,0,0,365,0
Washington,Clallam,2017,365,293,64,4,4,0,0,178,60,38,0,0,214,0,151,0
Washington,Clark,2017,365,291,66,5,3,0,0,158,67,32,0,0,123,0,242,0
Washington,Columbia,2017,333,290,34,6,3,0,0,175,54,21,0,0,0,0,333,0
Washington,Cowlitz,2017,365,326,37,1,1,0,0,155,51,19,0,0,0,0,365,0
Washington,Franklin,2017,331,291,32,4,4,0,0,190,53,20,0,0,0,0,331,0
Washington,Garfield,2017,183,154,23,3,3,0,0,180,62,21,0,0,0,0,183,0
Washington,Grant,2017,365,314,41,4,6,0,0,185,56,21,0,7,0,0,358,0
Washington,Grays Harbor,2017,365,344,18,2,1,0,0,159,43,20,0,0,0,0,365,0
Washington,Jefferson,2017,365,348,16,1,0,0,0,108,38,18,0,0,0,0,365,0
Washington,King,2017,365,265,82,10,7,1,0,202,75,41,0,76,135,0,154,0
Washington,Kitsap,2017,360,342,13,5,0,0,0,144,35,15,0,0,0,0,360,0
Washington,Kittitas,2017,355,274,65,11,3,2,0,216,71,29,0,0,0,0,355,0
Washington,Klickitat,2017,119,108,8,2,1,0,0,152,42,16,0,0,0,0,119,0
Washington,Lewis,2017,365,327,35,1,2,0,0,159,52,19,0,0,0,0,365,0
Washington,Mason,2017,363,325,36,1,1,0,0,155,51,19,0,0,0,0,363,0
Washington,Okanogan,2017,365,219,129,2,14,1,0,217,79,41,0,0,0,0,365,0
Washington,Pierce,2017,365,280,72,6,7,0,0,169,71,43,0,18,233,0,114,0
Washington,Skagit,2017,365,349,16,0,0,0,0,99,44,32,0,5,218,2,140,0
Washington,Snohomish,2017,365,274,75,13,3,0,0,159,81,25,0,0,0,0,365,0
Washington,Spokane,2017,365,263,86,10,3,3,0,254,70,39,0,0,115,0,221,29
Washington,Stevens,2017,365,239,109,8,9,0,0,187,71,35,0,0,0,0,336,29
Washington,Thurston,2017,363,308,51,2,2,0,0,156,57,30,0,0,134,0,229,0
Washington,Walla Walla,2017,351,291,49,8,3,0,0,198,60,18,0,0,0,0,300,51
Washington,Whatcom,2017,365,243,106,13,3,0,0,178,79,37,0,0,60,184,121,0
Washington,Whitman,2017,365,328,27,5,5,0,0,192,52,18,0,0,0,0,365,0
Washington,Yakima,2017,365,233,103,21,5,3,0,283,95,36,0,0,0,0,347,18
West Virginia,Berkeley,2017,285,253,32,0,0,0,0,74,51,39,0,0,212,0,73,0
West Virginia,Brooke,2017,365,323,42,0,0,0,0,95,52,19,0,0,0,126,117,122
West Virginia,Cabell,2017,283,251,30,2,0,0,0,101,51,39,0,0,220,0,63,0
West Virginia,Gilmer,2017,354,351,3,0,0,0,0,71,43,31,0,0,354,0,0,0
West Virginia,Greenbrier,2017,239,227,12,0,0,0,0,84,47,39,0,0,239,0,0,0
West Virginia,Hancock,2017,365,324,41,0,0,0,0,87,51,36,0,0,220,48,62,35
West Virginia,Harrison,2017,122,111,11,0,0,0,0,67,49,30,0,0,0,0,122,0
West Virginia,Kanawha,2017,364,301,62,1,0,0,0,105,56,42,0,0,207,0,157,0
West Virginia,Marion,2017,114,102,12,0,0,0,0,71,51,31,0,0,0,0,114,0
West Virginia,Marshall,2017,365,220,145,0,0,0,0,83,62,46,0,0,0,0,365,0
West Virginia,Mason,2017,365,363,2,0,0,0,0,71,21,3,0,0,0,365,0,0
West Virginia,Mineral,2017,308,259,34,11,4,0,0,200,75,3,0,0,0,308,0,0
West Virginia,Monongalia,2017,362,336,26,0,0,0,0,90,48,35,0,0,222,80,60,0
West Virginia,Ohio,2017,283,240,43,0,0,0,0,87,56,41,0,0,221,0,62,0
West Virginia,Tucker,2017,351,338,13,0,0,0,0,74,46,36,0,0,337,0,14,0
West Virginia,Wood,2017,357,327,30,0,0,0,0,84,50,35,0,0,218,78,61,0
Wisconsin,Ashland,2017,362,357,5,0,0,0,0,87,43,33,0,0,361,0,1,0
Wisconsin,Brown,2017,364,323,41,0,0,0,0,91,51,35,0,0,207,5,152,0
Wisconsin,Columbia,2017,237,211,26,0,0,0,0,93,51,39,0,0,237,0,0,0
Wisconsin,Dane,2017,365,298,67,0,0,0,0,84,57,39,0,0,188,7,170,0
Wisconsin,Dodge,2017,365,314,50,1,0,0,0,122,54,37,0,0,289,0,76,0
Wisconsin,Door,2017,236,213,20,3,0,0,0,112,50,37,0,0,236,0,0,0
Wisconsin,Eau Claire,2017,365,324,41,0,0,0,0,85,52,37,0,0,202,0,163,0
Wisconsin,Fond du Lac,2017,236,216,20,0,0,0,0,93,50,37,0,0,236,0,0,0
Wisconsin,Forest,2017,364,347,17,0,0,0,0,74,46,35,0,0,326,0,38,0
Wisconsin,Grant,2017,346,312,34,0,0,0,0,87,50,25,0,0,0,0,346,0
Wisconsin,Jefferson,2017,245,214,31,0,0,0,0,90,54,39,0,0,245,0,0,0
Wisconsin,Kenosha,2017,360,272,78,10,0,0,0,147,73,40,0,0,236,0,124,0
Wisconsin,Kewaunee,2017,235,209,24,2,0,0,0,112,51,39,0,0,235,0,0,0
Wisconsin,La Crosse,2017,360,311,49,0,0,0,0,87,54,37,0,0,194,0,166,0
Wisconsin,Manitowoc,2017,237,216,17,4,0,0,0,126,50,38,0,0,237,0,0,0
Wisconsin,Marathon,2017,237,223,14,0,0,0,0,90,47,36,0,0,237,0,0,0
Wisconsin,Milwaukee,2017,365,274,87,4,0,0,0,129,67,40,0,14,224,0,127,0
Wisconsin,Oneida,2017,364,359,5,0,0,0,0,59,20,1,0,0,0,364,0,0
Wisconsin,Outagamie,2017,365,299,57,9,0,0,0,132,61,36,0,0,197,43,125,0
Wisconsin,Ozaukee,2017,348,293,47,8,0,0,0,136,62,36,0,0,222,0,126,0
Wisconsin,Racine,2017,230,176,43,11,0,0,0,143,84,42,0,0,230,0,0,0
Wisconsin,Rock,2017,234,203,31,0,0,0,0,87,58,40,0,0,234,0,0,0
Wisconsin,Sauk,2017,364,319,45,0,0,0,0,87,53,36,0,0,179,0,184,1
Wisconsin,Sheboygan,2017,245,192,40,13,0,0,0,129,71,41,0,0,245,0,0,0
Wisconsin,Taylor,2017,363,335,28,0,0,0,0,77,48,34,0,0,293,0,70,0
Wisconsin,Vilas,2017,319,306,13,0,0,0,0,80,45,32,0,0,232,0,87,0
Wisconsin,Walworth,2017,243,219,24,0,0,0,0,90,50,39,0,0,243,0,0,0
Wisconsin,Waukesha,2017,359,287,72,0,0,0,0,90,59,39,0,0,191,0,168,0
Wyoming,Albany,2017,365,225,137,2,1,0,0,153,74,48,0,3,325,0,7,30
Wyoming,Big Horn,2017,345,326,19,0,0,0,0,74,49,36,0,0,345,0,0,0
Wyoming,Campbell,2017,365,240,118,4,3,0,0,164,69,44,0,0,240,0,23,102
Wyoming,Carbon,2017,365,309,55,1,0,0,0,111,54,43,0,15,343,7,0,0
Wyoming,Converse,2017,365,290,72,3,0,0,0,121,61,42,0,4,299,0,20,42
Wyoming,Fremont,2017,365,233,129,3,0,0,0,118,68,48,0,0,276,48,41,0
Wyoming,Laramie,2017,365,281,81,1,2,0,0,160,64,44,0,8,329,0,24,4
Wyoming,Lincoln,2017,365,348,16,0,0,1,0,208,34,14,0,0,0,0,0,365
Wyoming,Natrona,2017,365,297,66,2,0,0,0,137,61,44,0,11,341,0,13,0
Wyoming,Park,2017,121,107,14,0,0,0,0,86,53,14,0,0,0,0,92,29
Wyoming,Platte,2017,60,54,6,0,0,0,0,72,57,15,0,0,0,0,0,60
Wyoming,Sheridan,2017,365,259,102,3,1,0,0,155,67,42,0,1,269,0,50,45
Wyoming,Sublette,2017,365,228,129,8,0,0,0,150,71,48,0,0,345,0,20,0
Wyoming,Sweetwater,2017,365,259,100,3,2,1,0,264,67,46,0,1,319,3,7,35
Wyoming,Teton,2017,365,299,65,1,0,0,0,118,59,44,0,0,341,0,24,0
Wyoming,Uinta,2017,365,310,53,1,0,0,1,696,54,44,0,3,348,0,0,14
Wyoming,Weston,2017,365,333,32,0,0,0,0,93,50,38,0,0,289,76,0,0
Alabama,Baldwin,2018,270,245,25,0,0,0,0,97,50,35,0,0,214,0,56,0
Alabama,Clay,2018,110,103,7,0,0,0,0,64,45,27,0,0,0,0,110,0
Alabama,Colbert,2018,277,251,26,0,0,0,0,93,50,35,0,0,209,0,68,0
Alabama,DeKalb,2018,350,316,34,0,0,0,0,84,50,35,0,0,317,0,33,0
Alabama,Elmore,2018,222,203,19,0,0,0,0,71,49,33,0,0,222,0,0,0
Alabama,Etowah,2018,324,231,92,0,1,0,0,153,61,41,0,0,179,0,145,0
Alabama,Houston,2018,277,249,28,0,0,0,0,80,51,35,0,0,211,0,66,0
Alabama,Jefferson,2018,365,176,184,4,1,0,0,156,74,51,0,1,100,32,228,4
Alabama,Lawrence,2018,118,112,6,0,0,0,0,61,45,23,0,0,0,0,118,0
Alabama,Madison,2018,365,275,89,1,0,0,0,115,58,41,0,0,130,0,234,1
Alabama,Mobile,2018,365,290,74,1,0,0,0,105,57,38,0,0,150,13,202,0
Alabama,Montgomery,2018,324,149,175,0,0,0,0,93,66,52,0,0,43,0,281,0
Alabama,Morgan,2018,364,304,60,0,0,0,0,100,54,37,0,0,176,0,188,0
Alabama,Russell,2018,364,277,87,0,0,0,0,99,61,39,0,0,115,0,249,0
Alabama,Shelby,2018,363,328,31,4,0,0,0,124,50,31,0,0,232,131,0,0
Alabama,Sumter,2018,365,344,21,0,0,0,0,77,47,29,0,0,222,13,130,0
Alabama,Tuscaloosa,2018,320,265,54,1,0,0,0,115,56,37,0,0,195,0,125,0
Alaska,Aleutians East ,2018,120,120,0,0,0,0,0,34,21,10,0,0,0,0,120,0
Alaska,Anchorage ,2018,365,308,57,0,0,0,0,87,57,24,2,0,0,0,259,104
Alaska,Bethel ,2018,202,196,6,0,0,0,0,77,33,15,0,0,0,0,142,60
Alaska,Denali ,2018,364,361,3,0,0,0,0,58,44,35,0,0,363,0,1,0
Alaska,Fairbanks North Star ,2018,365,248,78,29,10,0,0,156,103,34,0,28,113,2,217,5
Alaska,Juneau ,2018,352,306,46,0,0,0,0,83,54,23,0,0,0,0,348,4
Alaska,Kenai Peninsula ,2018,120,120,0,0,0,0,0,27,15,8,0,0,0,0,120,0
Alaska,Matanuska-Susitna ,2018,365,325,36,3,1,0,0,151,53,27,0,0,221,0,122,22
Arizona,Apache,2018,358,354,4,0,0,0,0,55,26,12,0,0,0,0,32,326
Arizona,Cochise,2018,365,276,89,0,0,0,0,90,63,44,0,0,313,0,18,34
Arizona,Coconino,2018,365,240,122,3,0,0,0,126,77,45,0,0,358,0,7,0
Arizona,Gila,2018,365,107,170,80,8,0,0,184,117,71,0,0,161,188,0,16
Arizona,La Paz,2018,364,263,98,3,0,0,0,105,70,44,0,0,351,0,7,6
Arizona,Maricopa,2018,365,54,247,57,4,3,0,249,115,71,0,15,184,0,61,105
Arizona,Mohave,2018,363,350,12,1,0,0,0,105,33,18,0,0,0,0,33,330
Arizona,Navajo,2018,363,261,100,2,0,0,0,115,74,44,0,0,353,0,2,8
Arizona,Pima,2018,365,196,158,11,0,0,0,129,84,49,0,0,255,0,31,79
Arizona,Pinal,2018,365,85,229,34,6,3,8,996,108,67,0,0,131,0,23,211
Arizona,Santa Cruz,2018,365,294,69,1,1,0,0,183,59,31,0,0,0,0,220,145
Arizona,Yavapai,2018,365,292,72,1,0,0,0,101,61,43,0,0,363,0,2,0
Arizona,Yuma,2018,365,239,110,15,1,0,0,169,80,45,0,0,235,0,33,97
Arkansas,Arkansas,2018,118,98,20,0,0,0,0,90,54,33,0,0,0,0,118,0
Arkansas,Ashley,2018,121,106,14,1,0,0,0,103,52,29,0,0,0,0,121,0
Arkansas,Clark,2018,361,342,19,0,0,0,0,87,46,31,0,0,361,0,0,0
Arkansas,Craighead,2018,90,71,19,0,0,0,0,72,56,35,0,0,0,0,90,0
Arkansas,Crittenden,2018,365,288,74,3,0,0,0,115,60,40,0,7,187,0,171,0
Arkansas,Garland,2018,121,99,22,0,0,0,0,86,54,31,0,0,0,0,121,0
Arkansas,Jackson,2018,122,107,15,0,0,0,0,71,53,31,0,0,0,0,122,0
Arkansas,Newton,2018,364,336,28,0,0,0,0,84,48,35,0,0,352,0,12,0
Arkansas,Polk,2018,363,319,44,0,0,0,0,93,54,38,0,0,311,0,52,0
Arkansas,Pulaski,2018,365,257,106,2,0,0,0,122,64,43,0,1,146,0,218,0
Arkansas,Union,2018,365,276,86,3,0,0,0,122,59,37,0,0,0,0,365,0
Arkansas,Washington,2018,365,266,99,0,0,0,0,87,64,42,0,0,216,0,149,0
California,Alameda,2018,365,175,173,5,10,2,0,223,76,51,0,10,72,0,283,0
California,Amador,2018,364,288,70,6,0,0,0,129,71,40,0,0,364,0,0,0
California,Butte,2018,365,152,173,22,11,3,4,445,104,54,0,0,203,0,161,1
California,Calaveras,2018,364,148,196,14,6,0,0,157,87,53,0,0,141,0,223,0
California,Colusa,2018,365,245,92,10,17,1,0,274,81,42,0,0,176,0,155,34
California,Contra Costa,2018,365,203,144,7,9,2,0,245,71,48,0,1,107,1,256,0
California,Del Norte,2018,180,162,18,0,0,0,0,77,52,25,0,0,0,0,180,0
California,El Dorado,2018,365,222,106,27,9,1,0,203,101,45,0,0,353,0,3,9
California,Fresno,2018,365,84,183,79,19,0,0,185,133,74,0,3,231,0,121,10
California,Glenn,2018,363,275,72,9,6,1,0,230,69,36,0,0,154,0,136,73
California,Humboldt,2018,365,324,35,5,1,0,0,163,53,34,0,2,251,0,94,18
California,Imperial,2018,365,95,220,41,7,2,0,286,108,62,0,7,129,0,100,129
California,Inyo,2018,365,198,130,26,8,2,1,624,101,48,0,0,311,0,20,34
California,Kern,2018,365,65,170,103,27,0,0,190,142,84,0,0,246,0,106,13
California,Kings,2018,365,89,218,49,9,0,0,180,114,69,0,0,186,0,123,56
California,Lake,2018,357,347,7,1,1,1,0,208,43,33,0,0,344,0,11,2
California,Los Angeles,2018,365,35,222,89,18,1,0,201,130,76,0,32,175,0,157,1
California,Madera,2018,365,152,178,30,5,0,0,165,100,56,0,0,210,0,120,35
California,Marin,2018,365,294,58,3,9,1,0,218,58,36,0,22,135,0,208,0
California,Mariposa,2018,365,189,136,10,21,8,1,301,108,50,0,0,265,0,100,0
California,Mendocino,2018,364,289,54,13,6,1,1,314,64,37,0,0,151,0,209,4
California,Merced,2018,365,173,151,32,9,0,0,171,101,51,0,1,196,0,167,1
California,Mono,2018,365,279,57,14,11,2,2,994,84,23,0,0,0,0,218,147
California,Monterey,2018,365,319,39,5,2,0,0,155,52,38,0,1,212,0,93,59
California,Napa,2018,364,273,79,4,8,0,0,183,61,39,1,1,165,0,196,1
California,Nevada,2018,363,245,90,19,9,0,0,196,87,44,0,0,327,0,36,0
California,Orange,2018,365,198,149,15,3,0,0,157,85,50,0,25,192,0,145,3
California,Placer,2018,365,187,124,37,13,4,0,223,122,50,0,1,297,0,65,2
California,Plumas,2018,350,219,121,8,2,0,0,159,84,35,0,0,0,0,350,0
California,Riverside,2018,365,50,175,103,31,6,0,296,151,87,0,1,229,0,92,43
California,Sacramento,2018,365,161,169,22,8,4,1,314,100,54,0,1,202,0,157,5
California,San Benito,2018,365,294,60,11,0,0,0,143,61,41,0,0,321,0,43,1
California,San Bernardino,2018,365,43,168,96,51,7,0,221,164,88,0,20,215,0,126,4
California,San Diego,2018,365,73,257,35,0,0,0,143,100,64,0,1,202,0,162,0
California,San Francisco,2018,365,278,73,2,11,1,0,228,61,37,1,34,126,0,203,1
California,San Joaquin,2018,365,152,180,20,10,2,1,308,99,54,0,1,154,0,204,6
California,San Luis Obispo,2018,365,202,154,9,0,0,0,133,74,49,0,0,234,0,92,39
California,San Mateo,2018,365,295,57,3,10,0,0,185,56,36,0,22,138,0,205,0
California,Santa Barbara,2018,365,244,119,2,0,0,0,114,64,47,0,0,266,0,86,13
California,Santa Clara,2018,365,233,115,6,11,0,0,194,71,44,0,7,166,0,192,0
California,Santa Cruz,2018,365,331,24,5,5,0,0,170,50,36,0,0,221,0,144,0
California,Shasta,2018,365,277,67,15,6,0,0,190,82,43,0,0,343,0,21,1
California,Siskiyou,2018,365,269,56,16,24,0,0,196,119,41,0,0,241,0,124,0
California,Solano,2018,365,263,87,3,11,1,0,247,64,42,0,3,184,0,178,0
California,Sonoma,2018,365,325,27,3,8,2,0,226,52,36,0,2,280,0,82,1
